"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.129463289846326,0.0653745684608838,0.171252348030355,0.129306495587602,0.222049609353003,0.974682619364707,0.163120800641177,0.103886913242106,0.00212970296651236,1.26983013978519,0.447422480829741,0.160038241545804,0.263627344505865,-0.485157300922318,0.0744863886289189,0.186640017971939,0.190409477941194,0.563503589623013,-0.0810109590677696,-0.238312288634183,-0.0290145274798516
"2",-0.0775353677562065,-0.158511349022112,-0.131013148246347,-0.1001650072363,-0.112089709528882,-0.391471848643205,-0.0129238472572568,0.0319785343047498,0.132888047005622,-0.417445732387927,-0.181021421699533,-0.0409868774314123,0.0926573845826839,1.01214311120571,0.0704373683260896,-0.128930986547633,-0.133228337503237,-0.372405147565643,0.18958698593996,0.224192206670368,-0.22101655604855
"3",-0.0612078153116724,-0.0406941370559447,-0.0347430878403438,-0.0456984239266549,-0.0924843923122453,-0.489253020321897,-0.056370416400351,-0.128816067672274,-0.0524270093386877,-0.955609114510948,-0.278671836497262,-0.180884105198279,-0.255341977865497,-0.180335520317187,-0.148392337636884,-0.0875052395058729,-0.0399503512529725,0.0447375203514677,-0.0576728983379817,0.192448904453437,0.479708745221711
"4",0.117560157514094,0.0894766939159143,0.153139560312981,0.0999360361919072,0.176723917646125,0.711051973194936,0.0171351668081046,0.104354409302203,-0.127996691604904,1.15998304592362,0.392278475750318,0.21665095026235,0.0992104181678986,-0.674507029254485,0.0572417492031411,0.22015685897902,0.208185465312234,0.281602535917344,0.0366710655847866,0.15873257807453,0.096896513667374
"5",0.0146097445228129,-0.0584968080753208,-0.0693286283741116,-0.0166303277922898,-0.0483614469209033,-0.193658161406918,-0.077543423328411,0.0866256811023415,0.0968831222775425,-0.125900362863334,-0.0774300629835701,0.0494557364067063,0.0936500112121184,0.225721565094169,0.0833551072222142,-0.107824826495641,-0.181390688519925,-0.404417956438925,-0.108817722933602,-0.68429872451171,-0.802285312584089
"6",-0.115500952188453,-0.140610642719457,-0.0754329855673017,-0.0399080858482943,-0.0707486943843969,-0.34358464797865,0.143051920447742,-0.105883347122063,0.148300318569704,-0.690965673899896,-0.24932098958004,-0.292306579985402,-0.00607030042282047,0.770806153691893,-0.0651035813852956,-0.102048180621647,-0.0176330702467671,0.163547362334335,0.0709766009843729,0.360262213962519,0.564366421184301
"7",-0.0357831342959412,-0.0599753088567802,-0.0196083313525246,-0.0665537031724758,0.0744133884824479,0.257965258627915,0.0352713227622336,-0.00471900841270857,-0.223141626803202,0.434529815593821,0.25302084632133,0.107436115480804,-0.165969586369295,-0.68007593465202,-0.100259711207338,0.144709788252681,0.139775679483985,0.206136627247377,0.0640803257521564,0.290317067411559,0.21040877406551
"8",0.238164933259918,0.243539239324827,0.204109864310573,0.125362670442814,0.0253016613751171,0.198177876582285,-0.309178724564884,0.0887635978678174,-0.00410947656189305,0.216656356604031,-0.0105287202887773,0.263782779336948,-0.0202698789747363,-0.419619921490954,0.173256786891774,-0.0240448731717599,-0.0985967190953811,-0.294386037423756,-0.122673295382495,-0.284792771433162,-0.411948536253129
"9",-0.0701152247315305,-0.135050354534187,-0.0452542377421416,0.0589367893937314,-0.0355086439327918,-0.190827670271046,0.202988106235002,0.0635953913036402,0.212979543889712,-0.296017273122863,-0.131620189707445,-0.160398248797662,0.412481385347565,0.972014382485864,-0.0115888747018403,-0.0205960780016472,0.0782919964959157,0.107881093990383,0.0939917903109234,-0.0544620616401218,0.0764751822709672
"10",-0.243226132992353,-0.316181591531607,-0.282307971280537,-0.269736676075309,-0.00397225761367188,-0.205367120555882,0.205018213923504,-0.123498742111653,-0.173157315787757,-0.0637133594838253,0.0779684179376088,-0.3110498531413,-0.372145987322311,-0.522719107405528,-0.204866923668745,-0.0436178354344219,-0.119938953541551,-0.0238131129143277,-0.111262441088271,-0.0502364504665743,-0.0378688093329845
"11",0.107618236169686,0.137185931404218,0.0996269796169426,0.105476548210878,-0.00879867831302693,0.0367113300572754,-0.300225334925882,-0.0333226343726362,0.0771559700446136,0.160137502078555,0.00204695505576511,0.271932456522217,-0.166066804232838,0.10607038986843,0.228533241344605,0.00906983846159735,0.00231875539054399,0.110626038146308,0.189738748648987,0.343344288311945,0.298446873578134
"12",0.242000744229266,0.246592943873033,0.314245184726442,0.214370632035371,0.0440502674951719,0.355592138154786,-0.0618069100286486,0.22711514942767,-0.0169074343364486,-0.068116082761723,-0.0270235646609325,0.280493174187979,0.585631732426224,0.0447978609850984,-0.0664163915208535,0.119012970563814,0.269310968799674,0.0492119714788535,-0.0634307545326501,-0.138044422049674,-0.0561145891572157
"13",0.177105151019904,0.14401390603542,0.145572110744854,-0.0836864690395824,0.166420091370099,0.647973718626617,0.175774640909227,-0.0293449800789207,-0.215084581569316,0.437515836483711,0.126237946949639,-0.174687984701182,-0.574875983189237,-0.804404248259651,-0.0731383572829328,-0.0527448718096642,-0.309543786973073,-0.551426246230812,-0.396911620112893,-0.316277802592419,-0.680461039165236
"14",-1.00051916623212,-1.19297250984375,-1.116059935786,-0.379259241284529,-0.395243264746745,-2.15916345342679,0.246521193250683,-0.283202357518661,0.525127131939619,-0.831861115198034,-0.180128267285895,-0.675188501800765,0.285500542751561,1.59167272511014,0.111195748086402,-0.176524311101395,-0.0242540775140879,0.687425208846079,0.640007614851758,0.211007927617563,0.778383716379018
"15",0.454881916635787,0.550155084185477,0.533011991127415,0.227010908638241,0.0791568731221125,0.622520566217979,-0.428727807416845,0.216843033633977,-0.300300440722059,-0.0350756621426122,-0.0921999855077775,0.516824739760869,0.315619239171217,-0.384369365117828,-0.123879796801722,0.121791874779281,0.291647552090646,0.0858941259249119,0.055225563203902,0.405885846656597,0.284158738426281
"16",1.5433207205571,1.7995870106338,1.70481807127828,0.636611137559685,0.692590108545135,3.6688250113715,-0.236534651617368,0.286704783264913,-0.547175842539412,1.71544813501819,0.490422478503818,1.17612741127254,-1.12301037078523,-2.35761195888406,0.119583540028598,0.283635044458921,-0.144451205711688,-1.02368486452005,-1.13613255953333,-0.497825410036345,-1.29903619660647
"17",-2.20453182743158,-2.70031627250005,-2.45845123171394,-0.928734753879104,-0.812672481997957,-4.62491279923934,0.914186133944306,-0.450682270914376,1.05721969177182,-1.73056293710283,-0.343154527534016,-1.96920088974059,1.27031916117314,2.95993160430658,-0.00631334485664167,-0.412489414021861,-0.105603796043924,0.925934040379754,0.999250003971984,-0.385392648132415,0.880044587978723
"18",0.0871975227795411,0.123721149204431,0.0550258981695182,-0.0467465569399938,-0.105370698220669,-0.409138582235673,-0.569545211370347,-0.00261694762592749,-0.465857860817403,-0.532973482962426,-0.357587680147733,0.146445207368357,-0.229686446430941,0.0951582238591712,-0.140410308794054,-0.0538479132918045,0.0400972205173234,0.0879793482330552,0.607644655307309,1.19333147237918,0.565844003258187
