"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",6.1267902195618,5.17343929538867,3.14441394769978,-2.91760639254256,-5.52638179219818,-4.59138662032526,-5.85462083532647,-4.53834778184114,-5.66947488285125,-6.10774463457192,-3.08549199082859,-5.97087655786572,-5.11068895607244,-2.82905342347025,6.16112027449885,6.42181301475529,-6.32868353055129,-5.69958799543842,-1.16510974098301,-3.48197997386831,-2.43556898835908
"2",73.8918802347969,61.9761636673364,35.4310803025127,-36.3621746361139,-66.8146276536789,-54.1687875289197,-70.1326533556087,-56.0033432856558,-69.2251794009082,-74.1699374476914,-33.5311195814397,-72.1297683147432,-62.4407938886529,-38.5042376168988,73.7815244961286,78.2729912332917,-72.7207343754708,-71.6407445049101,-9.54405732732545,-43.8579295847661,-16.7180358778184
"3",-74.6944532252044,-62.6974939013952,-35.9729440730486,36.4500887061176,67.4483341272473,54.8366932794046,70.9134854458703,56.3878449062839,69.7186619581744,74.8748122413921,34.0940664953043,72.8987618982579,62.9008102375259,38.2347097858232,-74.6471740212252,-78.9656488029914,73.8445187708348,72.0168232094723,7.69595158790801,44.0768506499119,13.9152238849762
"4",-14.0053792995482,-11.6830453511961,-6.46549760200694,7.08894051210628,12.7808139546623,10.1533600371583,13.2965278342511,10.8490033806301,13.3299036376666,14.1594391522287,6.05394341277523,13.6213067569142,11.9296086252331,7.71320980426937,-14.0425668112915,-14.9875779378155,13.4684563511871,13.830278783527,1.62504872052216,8.43567968762492,2.07346268010435
"5",32.0951181079461,26.8896908607364,15.2588949169652,-15.6441322388741,-28.9853693838071,-23.4625332503623,-30.4437797719473,-24.3558469166882,-29.7925387609366,-32.1574560963198,-14.3385681373204,-31.1760647488925,-26.7372088531638,-16.2491304496076,32.2562055870743,34.0439826391724,-31.4158640293235,-30.7878673991818,-4.69261389564971,-18.803401203115,-7.62795623390726
"6",-13.4304797391246,-11.2558598335837,-6.36019206920487,6.20398071626551,11.9799540113258,9.88076407370927,12.73353433444,10.0237391304297,12.1384260328569,13.3093392126073,6.034834923591,13.0864494963912,10.8821955867442,6.14426507365378,-13.4869215612748,-14.0642327360903,13.3159566792105,12.582219896607,0.56355460841982,7.5052697336698,1.27243190603064
"7",-13.8853890458866,-11.6599203757856,-6.68704031427847,6.84676326669519,12.6270619071811,10.0610726690196,13.1588696490751,10.5805635305488,13.0270017382536,13.9929765495076,6.09564241950431,13.2858908635294,11.6070935942121,7.23600330344103,-14.0214933434047,-14.8296077833304,13.4376537463688,13.2790577095543,1.72350001971269,8.14548325405116,1.96914219419163
"8",-8.04358381019145,-6.79327230680263,-4.0140021589593,4.27337488299225,7.32423926517582,5.91166600452815,7.61668216331548,6.03168012039143,7.8493906029889,8.16659633924728,3.85553234927883,8.12059051178984,7.36431649759832,4.87418123462746,-7.90282627240292,-8.55403867970039,8.08562915531517,8.30791677645981,0.449933622962613,5.5576017890027,1.5075654958834
"9",6.30681472634826,5.45339301645752,3.53350843851977,-3.19754547143683,-5.64945903244735,-4.45017957141466,-5.80360853496141,-4.46445556001481,-5.89390699377072,-6.3556336259253,-2.82573609630052,-5.96379330893416,-5.52128400111422,-3.59485751469329,6.34994079026449,6.77989826317481,-6.06453076772508,-6.06926947726399,-1.76829151686083,-4.38083577913842,-2.74142817645195
"10",-1.24675184088683,-1.18480139618488,-1.02369909967435,0.201323010817541,0.973409815547127,0.789404072842394,1.00787117334866,0.590178108026548,0.792628218333336,1.15053944431896,0.434237471258109,0.738913448723451,0.666349051191127,0.140875580520086,-1.25533414527888,-1.25595453265947,0.981108133919748,0.574890144182663,-0.0545534463425713,0.278206736878454,-0.955342010668165
