"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.117383276548455,0.114776692654516,0.149634798151105,-0.00392651170559934,0.209367860207568,0.377578504434968,0.275498130405026,0.120343286803615,0.0707179835868538,0.414695520902625,0.515837637739857,0.317442960237462,0.0271602518267732,-0.118859052670851,0.0499957040697066,0.226911035878386,0.0244617986466207,0.028844953011884,-0.279053536900017,-0.181300767909346,-0.00850804726742172
"2",-0.326469035576569,-0.217686636839834,-0.300720656593199,-0.0754658740874181,-0.496227490334347,-0.881982833303688,-0.140110291479067,-0.135790902847643,-0.193740444777873,-0.516158354145432,-0.114576425131186,-0.148239681565546,-0.178195813254916,0.0984962331379989,-0.106223266831604,0.0688000915132842,-0.0635175140885383,-0.0238150354326288,0.572333715052723,0.296216635196528,0.132247356009301
"3",0.00682367787028998,-0.0371527422770004,-0.0314811404648457,0.0511324837618689,0.03846561697984,-0.110484491100516,-0.205196138565038,-0.0686855841042682,0.161059582903951,0.078382124672814,-0.361630341371451,-0.237032578922481,-0.0874576617204086,0.165069937051124,-0.00672781571008791,-0.213792288916474,-0.0033201858957786,0.121935485124718,0.0901320251787699,0.139215475627059,0.030325957772594
"4",0.252355933763138,0.199641667116104,0.243140942440554,0.0138538469668994,0.40725321634591,0.796281059313392,0.25761097949923,0.0982571716874658,-0.0327529731367444,0.3170763994034,0.277545780859049,0.29063445066499,0.039545587998783,-0.227622942584063,0.0137000948097927,0.160012823794887,0.0419768808357655,0.0353228261503483,-0.781997792215301,-0.252866524383057,-0.090471515197485
"5",-0.107568551841844,-0.0511649626382104,-0.0827585651318468,-0.109063186777748,-0.267096122555479,-0.265772918880423,-0.00149243837786103,-0.0624034547216321,-0.211416206969903,-0.302907163746853,0.14723333622467,0.0140809167189671,-0.161634101051498,-0.0385013507700265,-0.0892273266467192,0.00867534746232828,-0.110056254956428,-0.287211045444591,0.445000937758964,-0.170595951909461,-0.0887880286308026
"6",-0.055750289712833,-0.051982253578221,-0.0445100561422977,0.114901180038126,0.0306896695359412,-0.218857140951274,-0.112255050385746,0.00399058446427005,0.373522350763598,0.20563037646193,-0.110378223260183,-0.128080036233724,-0.0146052333878431,0.245397595591311,0.0284672089801044,-0.120866063054554,0.0297769457595567,0.25593861880223,0.481100100696928,0.381737252296893,0.218908878820556
"7",-0.00376030604170056,-0.0427746531199146,-0.0447229201647271,-0.0954627053920475,-0.109651616187691,-0.0982308598154291,-0.0584476111804771,-0.0820883355807993,-0.260948326909052,-0.306996286834825,-0.404336207287739,-0.130066830469839,-0.0920686954739966,-0.13653307755253,-0.0671886650767919,0.048931843954442,-0.0378832465339814,-0.0320709818736377,-0.805079593034597,-0.0880176623027609,-0.0809391471829716
"8",0.0843270418409687,0.0841506450943884,0.0844704812969748,-0.0240648521700044,0.12037296655781,0.278903837567331,0.116101563450135,0.0173621395724014,-0.12917174066759,0.192697351758923,0.414883939181648,0.245025052520223,-0.111195102131838,-0.057436868561797,-0.0494190837713114,0.0710395399887153,-0.0175084604572857,-0.0950384546522911,0.308456976780661,-0.173981271707056,-0.114115290888277
"9",0.032050978369002,0.059830842762956,0.0838085127791594,0.138588105855224,0.273497930877519,0.27964602518621,0.0976624123942466,0.0795504314960667,0.370828740959108,0.411278639176933,0.372049924088681,0.0800570945423875,0.0457143967942975,0.0956899975484368,0.0896373681525845,0.0367116713382026,0.036442939749986,0.152858987774696,0.222561192362142,0.109912037658546,0.150391869304782
"10",-0.163807685914477,-0.198176123699929,-0.216935620415645,-0.208501578625144,-0.581187909754858,-0.704915443340269,-0.244681774228538,-0.16723224043063,-0.307724117485789,-0.906006581298775,-0.880076998622032,-0.423995625122607,-0.180959534993927,-0.0778916077030055,-0.17125917619701,-0.262452002882852,-0.164355779135624,-0.287181667696028,-0.369472638720723,-0.0790321680522539,-0.0661711491945721
